traccia,y_Mano,y_predict5,y_predict6,y_predict1,y_predict7,y_predict0,y_predict2,y_predict3,y_predict4
17691181.GU.GRAM..HH,1,0.99185854,0.99423474,0.9929096,0.9971716,0.9931859,0.9934603,0.9916385,0.9958443
1769131.IV.BDI..HH,1,0.99103934,0.9940936,0.99361056,0.9947725,0.99107426,0.99144053,0.98945963,0.9916711
1769131.IV.MTCR..EH,1,0.48951083,0.6954328,0.62154824,0.70367354,0.72612214,0.53695285,0.58482146,0.62001634
1769131.GU.POPM..HH,1,0.917146,0.89117783,0.8465517,0.90018034,0.91367406,0.8840927,0.9099639,0.84889585
1769131.MN.VLC..HH,1,0.95252556,0.97614235,0.9522373,0.9778191,0.9790245,0.9452107,0.9639386,0.9842886
1771511.IV.FNVD..HH,1,0.9950912,0.9964522,0.99591273,0.9979163,0.99646616,0.9951497,0.99503434,0.9976163
1771841.IV.FNVD..HH,1,0.99403113,0.9940096,0.9925876,0.9927326,0.9914266,0.9922329,0.99172324,0.9924103
1773171.GU.MAIM..HH,1,0.9461976,0.9641781,0.9428325,0.9626841,0.95313525,0.9201209,0.9585542,0.969022
17737051.GU.GORR..HH,0,0.2916107,0.19042756,0.32018057,0.21118101,0.20726179,0.16568951,0.27341104,0.38924202
17737141.GU.GORR..HH,0,0.78399974,0.71006846,0.8398311,0.84566414,0.76881915,0.7777252,0.7610689,0.91560686
17737141.GU.GSCL..HH,1,0.052927468,0.033754945,0.037398715,0.058235697,0.0553834,0.05485875,0.029636221,0.022969214
17737141.GU.MAIM..HH,1,0.83686674,0.8190537,0.8800805,0.81466,0.71245867,0.7707767,0.8447481,0.91263396
17737141.IV.MDI..HH,1,0.0101988455,0.0045032892,0.0071529,0.007614761,0.005943948,0.0060231164,0.0045372453,0.0055087097
1773871.IV.ASQU..HH,1,0.99583924,0.99754566,0.9967841,0.99842465,0.99669003,0.9952968,0.9941005,0.99698323
1773871.IV.CAFI..HH,1,0.987713,0.9904163,0.9857044,0.98810834,0.9930983,0.9740952,0.9914722,0.9885895
1773871.IV.CRMI..HH,1,0.9968796,0.9954651,0.99613625,0.9972692,0.99483454,0.997684,0.9929468,0.9950512
1773871.IV.FROS..HH,1,0.9959066,0.9970029,0.99646086,0.9978769,0.99799025,0.99308586,0.9970445,0.99694294
1773871.IV.IMOL..EH,1,0.99399215,0.99307775,0.99201196,0.9962329,0.9903197,0.9917727,0.9899205,0.99443686
1773871.IV.MTCR..EH,1,0.9970515,0.9966106,0.99598145,0.99767524,0.9957201,0.9940592,0.99496436,0.99633336
1773871.IV.MTRZ..HH,1,0.99948186,0.99861777,0.99859697,0.99960035,0.9985678,0.9995427,0.9980946,0.9980367
1773871.IV.PARC..HH,1,0.31786433,0.44172636,0.3061848,0.4487515,0.3770767,0.33403742,0.4333508,0.4709789
1773871.IV.SEI..HH,1,0.9865281,0.99161184,0.98754483,0.99237955,0.9895862,0.98241764,0.9897619,0.9926674
1773871.IV.SSP9..EH,1,0.26393723,0.3194576,0.34253734,0.41525567,0.2279967,0.26654282,0.4028855,0.31937733
1773871.IV.ZCCA..HH,1,0.9976928,0.9972289,0.9957272,0.9982634,0.9967744,0.9961708,0.9972499,0.99598396
17751421.IV.CTI..HH,1,0.5162958,0.4949405,0.5476027,0.4736981,0.61320055,0.5582753,0.5699775,0.54912657
17751421.ST.DOSS..HH,1,0.89668286,0.91704553,0.8902915,0.9175262,0.85072,0.90206283,0.891947,0.863119
17751421.IV.PII..HH,1,0.329919,0.47766003,0.3646022,0.4726703,0.3771913,0.5005425,0.40490368,0.3933032
17751421.IV.ROVR..HH,1,0.42112288,0.38907608,0.44048548,0.44292822,0.38478225,0.5225937,0.4979995,0.4828395
17751421.GU.SARM..EH,1,0.9881549,0.9910341,0.98761,0.99086577,0.9903459,0.98530966,0.98762953,0.99268883
17751421.IV.ZCCA..HH,1,0.06661695,0.034001045,0.05195749,0.03398865,0.08732945,0.08243997,0.050531313,0.054199122
17757301.IV.LMD..HH,0,0.021150079,0.0219245,0.019689253,0.022931801,0.013045748,0.016221017,0.01331561,0.01247503
17757301.IV.MTRZ..HH,1,0.93833566,0.96617323,0.89259976,0.9464315,0.96860975,0.9056362,0.96266156,0.96532536
17757301.IV.SEI..HH,0,0.030793266,0.034377504,0.046168525,0.038353283,0.033837613,0.02542553,0.036568455,0.02886707
1777691.IV.ASQU..HH,1,0.99861157,0.996576,0.99827445,0.9979886,0.99671555,0.99822,0.9975368,0.9974246
1777691.IV.MTCR..EH,1,0.99594504,0.9952814,0.9955825,0.997035,0.9938378,0.9957819,0.995171,0.99570626
1777691.IV.RUFI..EH,1,0.9972512,0.9950153,0.9968162,0.9962804,0.994368,0.99551857,0.9973917,0.99700207
1777691.IV.SEI..HH,1,0.99811566,0.99592507,0.9982931,0.99837303,0.99687165,0.99682593,0.99622476,0.99780923
17787671.GU.GRAM..HH,1,0.9718665,0.97987604,0.9595568,0.98910856,0.9724424,0.96204156,0.9572719,0.98919755
17819251.IV.BDI..HH,0,0.026195858,0.032677393,0.032503344,0.06405746,0.036635783,0.029202769,0.022520991,0.049052313
17819251.GU.MAIM..HH,1,0.067709394,0.085376896,0.07779156,0.055062298,0.09618704,0.045946777,0.015193729,0.03120785
17819251.IV.MPPT..EH,0,0.14955921,0.06492136,0.16111386,0.1468915,0.12459289,0.075593874,0.10194796,0.05516625
17819251.IV.MTCR..EH,0,0.34427595,0.46915355,0.44170162,0.46157447,0.25142443,0.48789346,0.47330794,0.35156915
17819251.GU.POPM..HH,1,0.95710105,0.97195935,0.9612377,0.96426404,0.93399614,0.9669162,0.965238,0.96834445
1785541.IV.ASQU..HH,1,0.99541616,0.99458575,0.9956721,0.9965283,0.99520963,0.9943299,0.99476624,0.99537045
1785541.IV.RUFI..EH,1,0.98915917,0.9889843,0.9892209,0.98943526,0.9855349,0.9860358,0.98575646,0.9914784
1785541.IV.SEI..HH,1,0.9910721,0.9915069,0.99078244,0.99231917,0.9888182,0.9910454,0.98853964,0.99378633
17865431.GU.POPM..HH,0,0.20032604,0.21179746,0.25279304,0.19751619,0.16314936,0.23878324,0.16909908,0.2344339
17867591.GU.GSCL..HH,1,0.97724575,0.9775619,0.97535205,0.9869925,0.9793418,0.9655138,0.97409964,0.9663284
1786981.GU.CARD..HH,1,0.9937763,0.9934721,0.9932934,0.9960381,0.992423,0.993417,0.99157166,0.99397075
1786981.IV.MTCR..EH,0,0.012682676,0.019853836,0.016744139,0.015299565,0.018426333,0.010009076,0.008551839,0.011562454
1786981.GU.SARM..HH,0,0.0031266168,0.0021416303,0.003381804,0.004285743,0.0042430377,0.002908445,0.0020673473,0.002055031
1786981.MN.VLC..HH,0,0.0049275304,0.0084624505,0.008040201,0.007364532,0.0056211287,0.004438998,0.003738447,0.0046993466
17871571.IV.CSNT..HH,1,0.9925524,0.9915746,0.9900586,0.9938816,0.9890325,0.99065876,0.98942167,0.99103886
17871571.IV.FROS..HH,1,0.99228424,0.99164635,0.9894872,0.99199146,0.98768926,0.9903769,0.99008876,0.99422544
17871571.IV.MPPT..EH,0,0.6424002,0.6437854,0.6421705,0.8267712,0.75373924,0.6747477,0.5764888,0.6889821
17871571.IV.OSSC..HH,1,0.99457896,0.99327636,0.99455774,0.9963812,0.9926157,0.994406,0.9919927,0.9940758
1789449.IV.ERBM..EH,1,0.98278415,0.9858358,0.98379654,0.99030346,0.98491794,0.97854084,0.983529,0.9835519
1789489.IV.ERBM..EH,1,0.9856536,0.991046,0.9846293,0.98881054,0.98372287,0.9882939,0.9872158,0.98908687
1789509.IV.ERBM..EH,1,0.9564858,0.95392245,0.9626164,0.9625224,0.9239077,0.9465908,0.96560204,0.94106257
1790629.IV.ERBM..EH,1,0.98205954,0.9858856,0.98028815,0.98644406,0.9576887,0.9750719,0.9798425,0.9871165
1790709.IV.ERBM..EH,1,0.98981804,0.99154246,0.99189115,0.99372226,0.9894069,0.98853636,0.9897026,0.99359316
17915871.GU.GSCL..HH,1,0.9930264,0.9928018,0.99540496,0.995175,0.99211794,0.991689,0.99216545,0.99520844
17915871.IV.ZCCA..HH,1,0.9965659,0.9948605,0.99787605,0.996779,0.99519914,0.99611926,0.99519783,0.9961765
1792369.IV.BDI..HH,1,0.9910608,0.9935748,0.99058586,0.9950145,0.9902046,0.99110574,0.9839572,0.9950447
1792369.IV.FNVD..HH,1,0.9893349,0.9899872,0.98754066,0.99108803,0.98308855,0.98508286,0.9888943,0.9922971
1792999.IV.ERBM..EH,1,0.97329175,0.978724,0.9769547,0.9813339,0.9810017,0.9720301,0.97892237,0.98428196
1792999.MN.VLC..HH,1,0.99178654,0.993704,0.991325,0.9932724,0.99073935,0.9911506,0.9901938,0.9928785
1793039.IV.BDI..HH,0,0.009816257,0.008404807,0.008149196,0.01345147,0.014261782,0.0045665624,0.0089553315,0.0097830035
1793039.IV.CASP..HH,0,0.0044354177,0.0028777542,0.0035325778,0.00534304,0.0039960304,0.0026072296,0.0029799247,0.0022102399
1793039.IV.ERBM..EH,1,0.99596643,0.99598014,0.9961365,0.9981502,0.9968748,0.9948737,0.99512464,0.99750215
1793039.MN.VLC..HH,1,0.98128384,0.98142415,0.987374,0.98613733,0.93810856,0.9819339,0.9862033,0.9868578
1793501.GU.GORR..HH,1,0.19626029,0.2726131,0.25849283,0.2586225,0.14817646,0.1331701,0.19033422,0.26484406
1793501.GU.GRAM..HH,0,0.005856673,0.005305605,0.0048500975,0.0075878086,0.0077000214,0.0039188867,0.005230811,0.005846426
17945501.IV.CSNT..HH,1,0.8858413,0.94174683,0.8983119,0.9606546,0.9387035,0.857546,0.92381555,0.9582879
17945501.IV.FROS..HH,0,0.7825063,0.5774788,0.73985946,0.52645415,0.66400766,0.537793,0.6845178,0.7471265
17945501.IV.OSSC..HH,1,0.9887706,0.99133813,0.98893213,0.99055254,0.9871967,0.9889774,0.98842245,0.99101746
1794819.MN.VLC..HH,1,0.9930663,0.9949988,0.9935609,0.9961085,0.9955916,0.9910289,0.9931142,0.99680185
1795229.IV.BDI..HH,1,0.89792293,0.9413524,0.89812845,0.955246,0.9250226,0.90187263,0.8845912,0.9381718
1795229.IV.CRMI..HH,1,0.9364964,0.9573668,0.934252,0.9686174,0.968616,0.89316505,0.9414558,0.9712406
1795229.IV.FNVD..HH,1,0.99200374,0.9941831,0.9933294,0.99358255,0.9911486,0.9935309,0.99019694,0.99239033
1795799.IV.CASP..HH,0,0.04767223,0.024687044,0.038853988,0.07410818,0.032968465,0.0455134,0.030209396,0.036165584
1797139.IV.BDI..HH,1,0.9617112,0.93313456,0.9434051,0.94842213,0.9602272,0.9220004,0.95127636,0.9530385
1797139.IV.CRMI..HH,1,0.9931792,0.99368507,0.9923166,0.9942677,0.9926442,0.99172103,0.99052835,0.99400723
1797139.IV.PZZT..HH,1,0.9877758,0.98695105,0.98523766,0.98945576,0.9810687,0.98623115,0.9806395,0.9888355
1797709.IV.CASP..HH,1,0.9987073,0.99624723,0.99765813,0.9979101,0.9976307,0.99814856,0.9981856,0.99721104
17982401.IV.LMD..HH,0,0.19723791,0.13342749,0.31403258,0.13497224,0.08274505,0.24524528,0.12286685,0.08582223
17982401.IV.MTRZ..HH,1,0.98812973,0.98947984,0.9873827,0.9910452,0.9873259,0.9893918,0.988399,0.9915844
17982401.IV.SEI..HH,0,0.010541682,0.010752114,0.013540815,0.011135069,0.0075548706,0.0077478974,0.009385272,0.0066735987
1798681.IV.ASQU..HH,1,0.9954755,0.9952319,0.9931768,0.9971994,0.9968906,0.99344194,0.9954678,0.99463415
1798681.IV.CSNT..HH,1,0.9921111,0.9871787,0.9877251,0.98757184,0.98312896,0.9884071,0.9833603,0.98403925
1798681.IV.MTCR..EH,0,0.012226529,0.00788071,0.011971301,0.019129798,0.0122920135,0.010055748,0.00959125,0.009727131
18003021.GU.GSCL..HH,0,0.085116915,0.058486264,0.06736972,0.0972408,0.08207078,0.059496954,0.060167674,0.053835686
18003021.GU.SARM..EH,1,0.9780527,0.9872764,0.9829249,0.9874271,0.98984945,0.96825814,0.9825776,0.9917184
1801389.IV.FNVD..HH,0,0.006587509,0.003098221,0.0052934294,0.0056366893,0.0053846594,0.0030089212,0.004029246,0.00609634
1801409.IV.MTRZ..HH,1,0.3891094,0.3005186,0.13174735,0.3734344,0.1490371,0.41382954,0.24888718,0.3342672
18014181.GU.GRAM..HH,1,0.98717993,0.988915,0.98550516,0.990669,0.9855187,0.98604023,0.98668516,0.9875853
18014521.GU.GRAM..HH,1,0.99180627,0.9905776,0.9898582,0.9950859,0.99242663,0.98951006,0.98995084,0.9926266
1801519.IV.CRMI..HH,1,0.9983126,0.99774134,0.9980811,0.9985114,0.99769837,0.9978968,0.99806255,0.99770665
1801519.IV.FNVD..HH,0,0.035582382,0.022575002,0.03290653,0.05875613,0.023305358,0.034233302,0.022524958,0.016720477
1801539.IV.MTRZ..HH,1,0.9759325,0.94985354,0.9554457,0.974293,0.9627294,0.9484283,0.97444826,0.9734354
1801569.IV.MTRZ..HH,1,0.9989736,0.9985353,0.9976966,0.9986388,0.99854904,0.9986676,0.9986312,0.9987703
1801589.IV.MTRZ..HH,1,0.99772316,0.99687994,0.9959039,0.99837935,0.99779034,0.9944153,0.9966439,0.9969021
1801629.IV.FNVD..HH,1,0.90210533,0.94940907,0.89225894,0.9352882,0.9353108,0.9116127,0.89976615,0.9629047
1801671.IV.ASQU..HH,1,0.9920323,0.9938445,0.99370414,0.9947753,0.9922692,0.9929535,0.9907664,0.9948118
1801671.IV.BRIS..HH,0,0.06380206,0.04027412,0.057841875,0.054650337,0.04028054,0.040612865,0.04753603,0.023962766
1801671.IV.RUFI..EH,1,0.99281,0.99286413,0.9909774,0.9942608,0.9919195,0.99259686,0.9903182,0.99193853
1801671.IV.SEI..HH,1,0.9367412,0.9593611,0.9146013,0.93138784,0.9057875,0.9279493,0.9386103,0.93933845
1801671.IV.SFI..EH,1,0.9540547,0.9624419,0.94839424,0.96613544,0.95451945,0.94389623,0.93495166,0.9549566
1801699.IV.FNVD..HH,0,0.014658173,0.010895645,0.011861115,0.01690449,0.022371048,0.008286866,0.008473068,0.0070671034
1801699.IV.MTRZ..HH,1,0.9924736,0.9941492,0.9904116,0.99611485,0.99020666,0.99050915,0.992458,0.99526477
1801759.IV.MTRZ..HH,1,0.98924994,0.9871044,0.9717324,0.9949975,0.99029773,0.9765844,0.98833615,0.9883837
18018261.GU.GRAM..HH,0,0.0038000674,0.0033909238,0.0029366838,0.004549118,0.0072428444,0.0027918958,0.0022981828,0.0037332026
18018261.GU.RNCA..HH,1,0.9918325,0.99126583,0.99125063,0.99425536,0.99230534,0.9876072,0.9890349,0.9939215
1801869.IV.FNVD..HH,0,0.23253977,0.16780986,0.29862535,0.17956777,0.14700496,0.107741065,0.14332835,0.09083726
1801889.IV.MTRZ..HH,1,0.9988158,0.99842834,0.9982912,0.99909735,0.99863094,0.9985839,0.9978515,0.9976821
1801889.IV.SALO..HH,1,0.9906611,0.9909706,0.98772997,0.9959061,0.9919117,0.9900283,0.99315923,0.99215925
1801909.IV.BDI..HH,1,0.9865493,0.98202914,0.9756433,0.9853485,0.9711322,0.9778177,0.9783115,0.9725936
1801949.IV.FNVD..HH,1,0.88237065,0.922563,0.8653024,0.906319,0.9250433,0.90809464,0.9232495,0.9471615
1801979.IV.BDI..HH,1,0.9965405,0.9962212,0.99661297,0.99761045,0.997255,0.9953204,0.99590826,0.99614054
1801979.IV.FNVD..HH,0,0.013505522,0.018033106,0.026397515,0.019183103,0.024351701,0.009567416,0.009434515,0.01602322
1801979.IV.SFI..EH,1,0.99579924,0.9958264,0.9943989,0.99803036,0.99537826,0.9946786,0.9965699,0.9957071
1801989.IV.FNVD..HH,1,0.991239,0.99452376,0.9928966,0.9940667,0.9895502,0.9905398,0.9865205,0.9952251
1801989.IV.MTRZ..HH,1,0.98392165,0.9815356,0.9657051,0.9913446,0.9599817,0.97018707,0.9781231,0.97387934
1802029.IV.FNVD..HH,0,0.020163946,0.029188918,0.029938562,0.019297047,0.01282084,0.014439157,0.015998987,0.0144859385
1802089.IV.BDI..HH,1,0.9984938,0.99691343,0.9974898,0.9982492,0.99630946,0.9984623,0.9970054,0.99758244
1802089.IV.FAEN..HH,1,0.91227067,0.94221354,0.94410205,0.9509661,0.9680108,0.91065896,0.95834595,0.9413646
1802129.IV.FNVD..HH,0,0.6622834,0.6132728,0.61335826,0.72344536,0.59003985,0.5996408,0.713441,0.64366394
1802209.IV.BDI..HH,1,0.99323285,0.9927142,0.9914151,0.9954059,0.9950653,0.9901202,0.9918338,0.9953753
1802209.IV.MTRZ..HH,1,0.9887115,0.9909151,0.9882974,0.99432594,0.9919934,0.98699224,0.9937098,0.99399006
1802239.IV.ERBM..EH,1,0.94492656,0.9717709,0.94626117,0.97084326,0.96187943,0.94184655,0.96042234,0.97161645
1802239.IV.FNVD..HH,0,0.007758443,0.009826904,0.015016687,0.023627508,0.021626601,0.00562086,0.00874333,0.0073059867
1802239.IV.MTRZ..HH,1,0.98604894,0.9910732,0.97929525,0.99176544,0.98911554,0.97326344,0.9793114,0.98725605
1802259.IV.FNVD..HH,1,0.99283266,0.9922317,0.9916551,0.99301964,0.99133694,0.99239045,0.9906831,0.98968923
1802259.IV.MTRZ..HH,1,0.9966072,0.996429,0.9959786,0.9971186,0.9975594,0.996214,0.9968161,0.9963882
18022911.IV.CSNT..HH,1,0.98932856,0.99056387,0.9872509,0.9928076,0.98622245,0.986357,0.98556465,0.9917032
18022911.IV.FROS..HH,1,0.9697421,0.9810191,0.9695323,0.98234934,0.97985566,0.9648157,0.97570485,0.9822941
18022911.IV.OSSC..HH,1,0.99424887,0.9926664,0.9942008,0.9952348,0.99275583,0.9931753,0.9925655,0.99209505
1802319.IV.BDI..HH,1,0.9614088,0.96727854,0.94460636,0.95966583,0.95627534,0.94034594,0.9645455,0.9614427
1802319.IV.MTRZ..HH,1,0.29709256,0.40178984,0.22631398,0.5692218,0.38029546,0.309453,0.3046991,0.44992507
1802349.IV.ASQU..HH,0,0.0056975405,0.0028389113,0.005849744,0.00771162,0.006556735,0.004307019,0.0032338183,0.005020652
1802349.IV.BADI..EH,1,0.9895461,0.9922347,0.98769766,0.9969981,0.99389404,0.9837805,0.9909994,0.9934917
1802349.IV.MTRZ..HH,1,0.9993074,0.9981522,0.9979321,0.9993604,0.9966446,0.9991823,0.9971349,0.9974299
1802349.IV.SFI..EH,0,0.006715281,0.0037760702,0.006724658,0.005478952,0.006590355,0.0025926817,0.00484059,0.0051521584
1802369.IV.BDI..HH,1,0.7869458,0.67113674,0.6980247,0.8281102,0.72087055,0.48268712,0.6216454,0.7494888
1802459.IV.MTRZ..HH,1,0.93020344,0.9357725,0.8252489,0.9487167,0.82476383,0.8706881,0.86716706,0.92987657
1802489.IV.MTRZ..HH,1,0.91550046,0.91401047,0.8756537,0.9307901,0.88748324,0.8780389,0.9173888,0.8819131
1802499.IV.FNVD..HH,1,0.847848,0.8752372,0.8396702,0.9113519,0.88073903,0.8351067,0.9019563,0.9092223
1802549.IV.FNVD..HH,0,0.49580547,0.33775905,0.34311694,0.45258915,0.2334138,0.36126807,0.35097426,0.13066837
1802809.IV.PZZT..HH,0,0.033164766,0.021645753,0.044200048,0.03654132,0.028088318,0.019135665,0.020223899,0.023472045
1802879.IV.FNVD..HH,0,0.022738485,0.022448178,0.043873183,0.029138284,0.0147229675,0.017236516,0.015979683,0.023812784
1802879.IV.PZZT..HH,1,0.98789376,0.9894103,0.98522526,0.9905122,0.98840266,0.98825616,0.98496467,0.9898247
1802889.IV.FNVD..HH,0,0.017448444,0.026348514,0.021116497,0.035408158,0.029798664,0.010306336,0.019625803,0.01831754
1802889.IV.PZZT..HH,1,0.9918379,0.9907895,0.99152,0.9917312,0.98966867,0.9897508,0.9907831,0.98935354
1802939.IV.CRMI..HH,1,0.98937744,0.99152535,0.9873102,0.99328244,0.99196774,0.98313797,0.98878735,0.9930779
1802939.IV.FNVD..HH,0,0.009479733,0.012808498,0.0113864755,0.021041153,0.021290515,0.0050969203,0.008453809,0.010569786
1802939.IV.PZZT..HH,1,0.9902108,0.9928612,0.9900137,0.9921794,0.9908717,0.9923299,0.9891984,0.9909928
1802969.IV.FNVD..HH,0,0.012448305,0.016188134,0.017558662,0.027656714,0.022559702,0.0063432422,0.011175818,0.012891654
1802969.IV.PZZT..HH,1,0.99327904,0.9958068,0.9954839,0.9965526,0.9943429,0.9944956,0.99392325,0.99562114
1802979.IV.FNVD..HH,0,0.0063700625,0.00805779,0.011116225,0.011275697,0.009698909,0.0061180186,0.006964818,0.006913692
1802979.IV.PZZT..HH,1,0.9863051,0.9888076,0.9828419,0.98817307,0.98511547,0.9865021,0.98346406,0.99188375
1803009.IV.PZZT..HH,1,0.98941565,0.99118257,0.9913837,0.9894804,0.9892579,0.99162126,0.9839692,0.99278355
1803019.IV.CRMI..HH,1,0.9949234,0.99466974,0.99238586,0.9968541,0.9947307,0.9894665,0.9936733,0.9958811
1803049.IV.PZZT..HH,1,0.99342865,0.99577373,0.99335194,0.99452955,0.9938368,0.99523723,0.9922356,0.99402976
1803089.IV.FNVD..HH,1,0.9018267,0.785953,0.81855017,0.8362542,0.64009845,0.8654932,0.7747956,0.6907099
1803089.IV.PZZT..HH,1,0.9696881,0.97692215,0.9753473,0.97764057,0.97041714,0.9699635,0.9698696,0.9796749
1803129.IV.FNVD..HH,0,0.047468655,0.039505582,0.05050979,0.03221909,0.062531784,0.021294937,0.029634986,0.0169802
1803129.IV.PZZT..HH,1,0.9833792,0.99361825,0.99089175,0.98998815,0.98630315,0.98902905,0.9894665,0.99329424
1803169.IV.FNVD..HH,1,0.9804104,0.9785821,0.98545814,0.9858087,0.9496655,0.9825941,0.98133135,0.9842025
1803169.IV.PZZT..HH,1,0.92808414,0.9218145,0.92109483,0.9530626,0.9050386,0.93701404,0.93883425,0.95208377
1803189.IV.PZZT..HH,0,0.14198253,0.11810564,0.07180154,0.074561864,0.08814352,0.083457425,0.06189662,0.058600206
1803229.IV.CRMI..HH,1,0.9838129,0.98568267,0.97877616,0.9849059,0.9843598,0.9713667,0.97992665,0.98403245
1803229.IV.FNVD..HH,0,0.022726206,0.029485637,0.025069358,0.025202759,0.030926526,0.016987324,0.014065202,0.020189956
1803629.IV.FNVD..HH,0,0.008217955,0.0062970114,0.010896266,0.008959458,0.01595674,0.0050799185,0.0039831703,0.0055004694
1804511.IV.BDI..HH,1,0.97806305,0.97250134,0.96795905,0.97199315,0.9787198,0.9637694,0.9772086,0.9663889
1804511.GU.CARD..HH,1,0.9861834,0.9900568,0.9877807,0.99091923,0.9887194,0.98182845,0.98698413,0.9909338
1804511.IV.ERBM..EH,0,0.11446117,0.09882041,0.09711159,0.11726538,0.092713006,0.07238146,0.08689617,0.0537808
1804511.MN.VLC..HH,1,0.87092143,0.8515459,0.86412615,0.8359562,0.84006226,0.80410767,0.8478919,0.8185858
18045231.IV.SEI..HH,1,0.9567824,0.97692853,0.9684284,0.9802357,0.953539,0.9616287,0.979595,0.9868405
1804629.IV.NOVE..EH,1,0.9798585,0.99032015,0.9920665,0.9914697,0.9886085,0.9858045,0.98990774,0.98958987
1805119.IV.FNVD..HH,0,0.01940027,0.018992238,0.019589527,0.01660698,0.017287478,0.014145178,0.010515904,0.010662345
1805229.IV.PZZT..HH,1,0.88701904,0.9032195,0.84883124,0.92792726,0.933177,0.8242163,0.86952955,0.87307316
1805259.IV.PZZT..HH,1,0.9753144,0.96649945,0.9645718,0.97383344,0.94504833,0.9689415,0.97357553,0.9765679
1805319.IV.FNVD..HH,0,0.10874295,0.05715384,0.069296956,0.07528261,0.053847056,0.062255982,0.035137564,0.052813806
1805319.IV.PZZT..HH,1,0.9937688,0.9941087,0.99362457,0.99389124,0.991699,0.9918264,0.9924459,0.99306893
1805349.IV.PZZT..HH,1,0.9927246,0.9938836,0.99161506,0.9943222,0.9912168,0.9925915,0.98963344,0.99239457
1805529.IV.PZZT..HH,1,0.9725893,0.97877854,0.97320074,0.97322613,0.9771721,0.97281903,0.979416,0.96728075
1806599.IV.MTRZ..HH,1,0.98823476,0.99221474,0.98932636,0.99209785,0.9874073,0.9912883,0.9876008,0.9936154
1807139.IV.ASQU..HH,1,0.99012965,0.9908025,0.9882311,0.9940315,0.99122435,0.9839012,0.9889818,0.99320495
1807339.IV.ASQU..HH,1,0.99514186,0.99566513,0.996793,0.997995,0.9965983,0.9953241,0.99450666,0.9969798
1807419.IV.ASQU..HH,1,0.99720806,0.99612844,0.99631137,0.99774593,0.9972805,0.9950606,0.99460804,0.99622416
1807419.IV.SFI..EH,1,0.9845762,0.9935306,0.98544127,0.99531686,0.99563557,0.98083764,0.989364,0.9920076
1807421.IV.RAVA..EH,1,0.9237924,0.952966,0.934971,0.9586674,0.95037377,0.9144739,0.94449383,0.94557166
1807439.IV.ASQU..HH,1,0.99623567,0.99446714,0.9965012,0.9961849,0.9951568,0.9940029,0.99521554,0.995622
1807459.IV.ASQU..HH,1,0.9974963,0.9952526,0.9972843,0.9974842,0.99559635,0.9956599,0.9962155,0.99693394
1807569.IV.BDI..HH,1,0.99682343,0.99586654,0.99560887,0.99792767,0.99615854,0.9951316,0.9948886,0.99667716
1807569.IV.CRMI..HH,1,0.9982994,0.9970974,0.998307,0.99849653,0.9973966,0.99797946,0.99741155,0.99724716
1807569.IV.FNVD..HH,0,0.022920586,0.013033995,0.021940717,0.022034757,0.031520035,0.010998685,0.014666163,0.015524652
1807569.IV.MTRZ..HH,1,0.99818295,0.9976585,0.997934,0.99836606,0.99643046,0.99777055,0.99734324,0.99740773
1807569.IV.ZCCA..HH,1,0.9981705,0.99697447,0.99641377,0.99889946,0.9966517,0.99860793,0.99712175,0.997503
1807619.IV.ARCI..HH,0,0.001630878,0.0012831838,0.0015715612,0.0023520868,0.00245162,0.0013048279,0.0014981991,0.0017674656
1807619.IV.BDI..HH,0,0.004071294,0.0053818026,0.0046603363,0.0050839474,0.0073475027,0.0036646854,0.004055339,0.004749771
1807619.IV.CAFI..HH,0,0.0019367731,0.0020331773,0.0030270463,0.0031134095,0.003640325,0.0017670223,0.0031626236,0.002921432
1807619.IV.CASP..HH,0,0.00509534,0.004671275,0.0039115967,0.0089003565,0.0061369897,0.002815223,0.0035110277,0.006253485
1807619.IV.CMPO..HH,0,0.0033662347,0.0061428444,0.005339838,0.006396529,0.0053008464,0.0027832054,0.0035219805,0.004204525
1807619.IV.DOI..HH,0,0.082322,0.03585677,0.07877502,0.08628142,0.048213232,0.08031741,0.041096874,0.043472536
1807619.IV.MAON..HH,0,0.001752631,0.0015829449,0.0016686582,0.0029634964,0.0020234692,0.0016923017,0.0011660741,0.0013633942
1807619.IV.MDI..HH,0,0.0037999449,0.0020955775,0.00344024,0.0037018447,0.0050530005,0.0022174665,0.0022833007,0.003247465
1807619.IV.NOVE..EH,0,0.003930651,0.004035104,0.0061673494,0.0064273966,0.003241514,0.003986666,0.0029045204,0.003241639
1807619.IV.SACS..HH,0,0.013187274,0.0063013183,0.009457833,0.013057659,0.007798089,0.009992119,0.007335274,0.010138998
1807619.MN.TUE..HH,0,0.003487389,0.0019167099,0.0029035565,0.005081613,0.003459361,0.00231676,0.0017327417,0.0036142885
1807869.IV.ERBM..EH,1,0.9712829,0.97213584,0.97938466,0.9799646,0.9354977,0.9685838,0.9736813,0.9740814
1808209.IV.ERBM..EH,1,0.9912544,0.9936516,0.9928504,0.99570316,0.9934974,0.9902726,0.9917442,0.9928236
1808989.IV.BOB..HH,1,0.9890882,0.9912038,0.98340845,0.9959091,0.99473614,0.97692764,0.9900817,0.9931791
1808989.IV.CMPO..HH,1,0.99446386,0.9950458,0.9955219,0.9974733,0.99683553,0.9925988,0.9929327,0.99564004
