traccia,y_Mano,y_predict5,y_predict6,y_predict1,y_predict7,y_predict0,y_predict2,y_predict3,y_predict4
1690979.IV.SALO..HH,1,0.25607142,0.14340666,0.29461366,0.13047723,0.15786871,0.21323647,0.11323202,0.16334358
1690979.MN.VLC..HH,0,0.0091288155,0.0044538355,0.0071205427,0.008803196,0.0071129543,0.0054780794,0.005604055,0.0046640225
1692401.IV.BDI..HH,0,0.035415497,0.02292879,0.021862134,0.038024366,0.028533727,0.02065825,0.024634331,0.02623769
1692401.IV.CRMI..HH,1,0.9896712,0.9795442,0.9856311,0.9777468,0.96295995,0.98037565,0.9828796,0.9857773
1692401.GU.EQUI..HH,0,0.0040777894,0.004204635,0.00458653,0.0056428504,0.0033773761,0.0025099432,0.0025951022,0.003107414
1692401.IV.MTCR..EH,1,0.9816414,0.97308344,0.96764874,0.97571915,0.96624815,0.9714044,0.9659218,0.9703122
1692401.GU.POPM..HH,0,0.054985423,0.03388025,0.03569057,0.05781879,0.051767454,0.028343657,0.041795053,0.042895783
1692401.MN.VLC..HH,0,0.030946942,0.030897534,0.032640558,0.046880443,0.04888065,0.030508082,0.033554215,0.025110982
16949011.IV.BRIS..HH,1,0.99821436,0.9977003,0.9981165,0.99875426,0.9977981,0.9965643,0.9973002,0.9979685
16949011.IV.IMOL..EH,1,0.98545504,0.9885982,0.9806291,0.9853194,0.9788542,0.9808491,0.98094994,0.98688877
16949011.IV.LMD..HH,0,0.024172358,0.025952708,0.024865031,0.030899165,0.023341022,0.020336643,0.016125835,0.024924623
16949011.IV.MTCR..EH,1,0.99065197,0.98893505,0.9867417,0.99020374,0.98536426,0.98193467,0.98982376,0.98848605
16949011.IV.SEI..HH,1,0.98458856,0.9809194,0.9824897,0.98581064,0.97255355,0.98245025,0.9791325,0.9794423
1696079.IV.BOB..HH,1,0.99836105,0.99695396,0.99782604,0.9977289,0.99622166,0.99817514,0.99743724,0.99696654
1696089.IV.BOB..HH,0,0.49219793,0.29378113,0.23427773,0.28082582,0.1526808,0.24870539,0.26346934,0.31274122
1696839.IV.FNVD..HH,0,0.017942525,0.014862163,0.01842706,0.0431013,0.039409555,0.0152661605,0.018079402,0.025317607
1696909.IV.BOB..HH,1,0.99194384,0.9923942,0.9843007,0.9929004,0.994827,0.9864355,0.9929929,0.99500066
1696909.IV.MDI..HH,1,0.99128526,0.9934576,0.9893349,0.9889453,0.99271095,0.9904383,0.9948985,0.9940141
1697041.IV.APPI..EH,1,0.99972314,0.9996463,0.9996295,0.9997371,0.9998665,0.99962616,0.999808,0.9996406
1697041.IV.ASQU..HH,0,0.51315737,0.2635238,0.30857185,0.18978983,0.17179364,0.38389444,0.2367973,0.23796843
1697041.IV.BOB..HH,0,0.0006853342,0.0005947154,0.0008803588,0.001566246,0.0013287896,0.0005431833,0.0009537107,0.0008754964
1697041.IV.BRMO..HH,1,0.999154,0.99850637,0.9987587,0.99920577,0.99858224,0.99894553,0.998779,0.9983637
1697041.IV.CASP..HH,1,0.99676967,0.99550986,0.994915,0.9955682,0.99443096,0.99559915,0.9948435,0.9946903
1697041.IV.CAVE..HH,1,0.9849899,0.9943393,0.9917857,0.9941223,0.99629563,0.9671436,0.99363685,0.9898593
1697041.IV.CELB..HH,1,0.9930755,0.9903736,0.9868838,0.9953388,0.9889712,0.987164,0.9924648,0.98819727
1697041.IV.CPGN..EH,1,0.9639469,0.9662312,0.95930445,0.9791798,0.96938825,0.9528703,0.9719653,0.9702939
1697041.IV.CTI..HH,1,0.9982004,0.9985875,0.99855036,0.99802846,0.9989222,0.9971335,0.9988599,0.9986553
1697041.IV.IMI..HH,1,0.9975395,0.9965282,0.99672145,0.9970029,0.99644583,0.9969994,0.9974591,0.996793
1697041.SI.KOSI..HH,1,0.99950683,0.99882776,0.9992248,0.99927074,0.9993622,0.9994281,0.99928844,0.99884367
1697041.IV.MABI..HH,1,0.99959415,0.99928135,0.9993963,0.9994821,0.9996574,0.9994894,0.9993911,0.99921846
1697041.IV.MAGA..HH,1,0.9995055,0.9988569,0.99925846,0.99937975,0.999215,0.99957186,0.999236,0.99869764
1697041.GU.MAIM..HH,1,0.99884284,0.99760675,0.9986499,0.9992072,0.9980995,0.9985795,0.997632,0.9977799
1697041.IV.MSSA..HH,0,0.0002815843,0.0006820617,0.0004495084,0.0014342907,0.0019220703,0.0003023729,0.00084088894,0.0013679046
1697041.IV.MTRZ..HH,0,0.0007052863,0.0006186194,0.0010042976,0.0015462805,0.0011613419,0.00056888844,0.00084480614,0.0010155592
1697041.IV.NOVE..EH,1,0.9814953,0.9882614,0.98397714,0.9915679,0.9917361,0.97008765,0.9895242,0.97981673
1697041.IV.PRMA..HH,1,0.99892706,0.99828726,0.9977266,0.99898046,0.9991617,0.9985429,0.9986682,0.9981377
1697041.IV.SALO..HH,1,0.9978479,0.9965334,0.9969658,0.9982559,0.99870384,0.9955172,0.99796426,0.996512
1697041.IV.SSP9..EH,0,0.029810838,0.021707937,0.03251508,0.024060233,0.025407081,0.03172,0.028541077,0.021790383
1697041.IV.T0819..EH,1,0.93867606,0.9606524,0.9384298,0.96824574,0.9149279,0.90067714,0.95785415,0.924334
1697041.IV.TEOL..HH,1,0.99910116,0.99802965,0.998801,0.99883837,0.9977628,0.9989994,0.9985019,0.9977998
1697041.MN.VLC..HH,1,0.99767774,0.9947231,0.9971642,0.99605346,0.9947042,0.9969829,0.995464,0.9949045
1697041.IV.ZCCA..HH,0,0.0008221047,0.0009168931,0.0011267811,0.0018053596,0.0032280968,0.00081029086,0.0012597644,0.0013060278
1697091.MN.VLC..HH,0,0.8858952,0.75625926,0.8694815,0.8641695,0.86257064,0.79689634,0.8766895,0.9102635
16972901.IV.ATLO..EH,1,0.9740776,0.9830315,0.959262,0.98313206,0.9849017,0.9784999,0.9785525,0.9839962
16972901.IV.CAFI..HH,0,0.031505592,0.021699829,0.02511165,0.02801414,0.028490275,0.027661202,0.031215021,0.027170053
16972901.IV.CSNT..HH,0,0.0073068026,0.006627512,0.008773251,0.01904632,0.01056021,0.0075023,0.0075930315,0.007197552
16972901.IV.MPPT..EH,1,0.94106984,0.9638927,0.9484987,0.9556189,0.9589258,0.94775766,0.9568734,0.9656383
16972901.IV.OSSC..HH,0,0.05478408,0.06580107,0.07150029,0.11904552,0.075059704,0.06473911,0.028968643,0.03864912
1697681.IV.BDI..HH,0,0.93965465,0.932739,0.8810658,0.95081264,0.9349902,0.9373373,0.9171778,0.93414414
1697681.GU.EQUI..HH,1,0.6577762,0.7243257,0.69305885,0.79956985,0.7525653,0.7382585,0.71810704,0.71161824
1698099.IV.FNVD..HH,0,0.23668773,0.26107958,0.2511993,0.40017197,0.17166553,0.19842775,0.106894955,0.15527187
1698101.IV.MTCR..EH,0,0.22118448,0.16701007,0.18436266,0.23656847,0.32797548,0.14788763,0.16654377,0.21123666
1698101.MN.VLC..HH,1,0.9603536,0.96216106,0.9573688,0.93531966,0.95419544,0.9593217,0.94035935,0.9578499
1698151.MN.VLC..HH,1,0.9832011,0.9830062,0.97948533,0.9837667,0.9856991,0.981938,0.98604417,0.9862613
1698389.IV.RAVA..EH,1,0.98861444,0.9884438,0.9884016,0.99051595,0.9838462,0.9857816,0.98681086,0.98970044
1698521.MN.VLC..HH,0,0.03372763,0.034299552,0.0335876,0.03446779,0.02003031,0.025454884,0.025576182,0.024590569
1698721.MN.VLC..HH,0,0.025307288,0.021767288,0.025605686,0.039803326,0.02757279,0.019473571,0.020131163,0.028927304
1698961.IV.BDI..HH,1,0.9847733,0.98196614,0.98006195,0.98539066,0.9729638,0.97673565,0.9758522,0.9844114
1698961.GU.POPM..HH,1,0.9288096,0.9305942,0.88836026,0.9017728,0.8923097,0.89486825,0.8935397,0.8922609
1698961.MN.VLC..HH,0,0.05572466,0.03237185,0.039062876,0.034264036,0.043889686,0.026765581,0.033100173,0.023628455
1699111.IV.BDI..HH,1,0.98485535,0.97747064,0.9774196,0.978002,0.9690113,0.9749102,0.9772181,0.9754287
1699111.MN.VLC..HH,1,0.9239298,0.9061147,0.85650176,0.92224896,0.92604446,0.8706386,0.8969141,0.93749344
1699111.IV.ZCCA..HH,0,0.10450922,0.072761156,0.15176848,0.08571341,0.11478549,0.13129412,0.057083037,0.08964148
1699391.GU.GRAM..HH,1,0.9963535,0.9965295,0.99597126,0.99661773,0.99658895,0.996564,0.9966022,0.9968606
1699391.IV.MTCR..EH,0,0.45166457,0.32630023,0.5174502,0.4510145,0.34687865,0.45501667,0.37790254,0.35014653
1699391.GU.POPM..HH,1,0.97675145,0.9766757,0.9677271,0.97638696,0.96859545,0.9563653,0.9712016,0.9775055
1699391.MN.VLC..HH,1,0.2118698,0.22864166,0.21378611,0.23962648,0.18591619,0.14181744,0.23076071,0.18772635
1699581.GU.GRAM..HH,0,0.021645771,0.01576251,0.018206723,0.024186613,0.031272724,0.02064051,0.019508693,0.0145288315
1699581.IV.MSSA..HH,0,0.61935633,0.3214174,0.48882926,0.48154023,0.5758393,0.5264997,0.48854825,0.5281941
1699981.GU.MAIM..HH,1,0.98079073,0.9857647,0.97488856,0.98451066,0.97763306,0.9788582,0.98338044,0.98577577
1699981.GU.POPM..HH,1,0.99493057,0.9888207,0.99342525,0.99247533,0.97865,0.99349445,0.99133587,0.9898033
1699981.MN.VLC..HH,0,0.039899815,0.02773483,0.03240883,0.033724044,0.039202828,0.020081475,0.02869336,0.023279382
1700611.IV.BDI..HH,1,0.99175984,0.9832441,0.9911288,0.98935133,0.97591954,0.9899184,0.9855466,0.97848415
1700611.GU.POPM..HH,1,0.9769447,0.9703451,0.98025376,0.9836998,0.95616066,0.97207344,0.968596,0.9619605
1700611.MN.VLC..HH,1,0.97805494,0.9756241,0.9728267,0.9714865,0.9622529,0.97021914,0.9729787,0.9670678
1702071.IV.BDI..HH,1,0.9909444,0.9825753,0.98903406,0.9894909,0.9675656,0.98871887,0.98196054,0.985179
1702071.GU.MAIM..HH,1,0.9409381,0.96412826,0.9412989,0.9691965,0.94982594,0.92015046,0.9154547,0.95805925
1702071.GU.POPM..HH,0,0.096680135,0.05708528,0.06288732,0.08124788,0.08292083,0.056986265,0.05609175,0.061874185
1702071.MN.VLC..HH,1,0.96909016,0.96491474,0.95129234,0.964336,0.95403767,0.9427898,0.9603881,0.9656118
1702251.IV.BDI..HH,0,0.01770073,0.025158288,0.017847836,0.03115956,0.044065095,0.01391472,0.026475376,0.015927529
1702251.MN.VLC..HH,0,0.032430045,0.025149101,0.032332156,0.052408207,0.04861642,0.0200039,0.029851783,0.026880613
17023091.GU.MAIM..HH,1,0.98804075,0.98261285,0.9890643,0.9874313,0.9879199,0.9815949,0.98466915,0.9872951
17023091.IV.PII..HH,1,0.9859973,0.98351383,0.9858509,0.9854908,0.9839706,0.98369354,0.98207617,0.9857277
1702321.MN.VLC..HH,1,0.98643434,0.98112845,0.9844095,0.9774001,0.96756303,0.9799399,0.9815585,0.9740994
1702371.MN.VLC..HH,0,0.020886436,0.025020262,0.022089204,0.043785267,0.019070799,0.01818309,0.014921741,0.017755209
17023841.IV.ARCI..HH,1,0.791421,0.8751589,0.7463869,0.7997122,0.8955478,0.72287077,0.87769973,0.91946447
17023841.IV.MAON..HH,1,0.97281784,0.97825885,0.965322,0.983227,0.9650073,0.9584113,0.9667782,0.9741634
17023841.IV.MCIV..HH,0,0.14667265,0.11859485,0.11567908,0.20891826,0.111734666,0.12166353,0.07883705,0.091100916
17023841.IV.PII..HH,1,0.56620365,0.66408634,0.42639658,0.57649606,0.67846096,0.5608117,0.5853823,0.7025585
17024681.OX.BALD..HH,0,0.006695387,0.011464764,0.014603438,0.017019467,0.0142137045,0.014256743,0.01810576,0.008021049
17024681.IV.BOB..HH,1,0.99696654,0.9950054,0.9963482,0.9969766,0.9944047,0.99511224,0.9965861,0.9973767
17024681.GU.CANO..HH,0,0.0015596449,0.0012509575,0.0020178496,0.003038527,0.0019445098,0.0011751434,0.002538039,0.002876237
17024681.OX.CGRP..HH,0,0.0024313673,0.001844875,0.002340964,0.0033477766,0.0046006893,0.0016604181,0.0033097994,0.003358517
17024681.IV.CTI..HH,0,0.027770469,0.016947867,0.033756275,0.032166526,0.030557944,0.022677505,0.02346871,0.019161241
17024681.ST.DOSS..HH,0,0.0011010356,0.0013204161,0.0012738166,0.002159473,0.0018745547,0.0010141236,0.0022172208,0.002022141
17024681.GU.EQUI..HH,1,0.9986375,0.9987716,0.9982249,0.99920267,0.9987091,0.9976973,0.9986778,0.9981306
17024681.ST.GAGG..HH,0,0.0013473385,0.0012595021,0.0015716584,0.0027976313,0.002299539,0.0012462154,0.002108886,0.0022194257
17024681.GU.GBOS..HH,0,0.0013244875,0.0012658843,0.0017305976,0.0021966656,0.003104795,0.0010470314,0.002213341,0.0020647242
17024681.GU.GORR..HH,0,0.0031800913,0.0016887881,0.0021946859,0.0031263002,0.0042765187,0.002217358,0.0025978794,0.0032737711
17024681.GU.GRAM..HH,1,0.99877185,0.99790454,0.99814594,0.9981351,0.9978036,0.99891937,0.9971712,0.9974477
17024681.IV.IMI..HH,0,0.0017889404,0.0015290122,0.0022060187,0.002465031,0.0015865051,0.0012497207,0.0018591657,0.0012820251
17024681.SI.LUSI..HH,0,0.0010170833,0.0011878642,0.0009904074,0.0019801606,0.0021600267,0.0006946837,0.0016740224,0.001994145
17024681.OX.MARN..HH,0,0.008230806,0.007392045,0.008939247,0.017566158,0.0097943265,0.0084095895,0.009650882,0.008104847
17024681.IV.MSSA..HH,0,0.0012924696,0.001128962,0.0010710133,0.002594384,0.0020628672,0.00093483744,0.0016544414,0.0017123064
17024681.IV.PLMA..HH,0,0.0014776615,0.0012334331,0.0016113075,0.0020617594,0.0031419129,0.0017481752,0.0016924175,0.0016610348
17024681.IV.QLNO..HH,0,0.11861514,0.081313506,0.109958105,0.13384719,0.08871502,0.095536835,0.09360487,0.112071715
17024681.GU.RNCA..HH,0,0.0013126656,0.0011245576,0.0018301534,0.0055649667,0.0017112038,0.0012768826,0.0013356659,0.0018070734
17024681.GU.RORO..HH,1,0.99764085,0.99653685,0.99638796,0.9982834,0.9967272,0.99718374,0.9970362,0.99673516
17024681.IV.ROVR..HH,0,0.005887557,0.0037534323,0.006002779,0.0056710453,0.0066059954,0.0035550876,0.0039460813,0.0036870872
17024681.IV.SARZ..HH,1,0.2533623,0.22846147,0.4149763,0.23425883,0.35114616,0.2855584,0.32159954,0.35113934
17024681.GU.TRAV..HH,1,0.90649825,0.86547565,0.888089,0.78996587,0.8958042,0.8003885,0.91442776,0.90941477
1703261.GU.GRAM..HH,0,0.03307805,0.016904972,0.025740355,0.0235649,0.018530179,0.029728478,0.020372689,0.01532526
1703261.GU.POPM..HH,0,0.41646773,0.20141001,0.23381834,0.35074005,0.19827531,0.24206418,0.2180659,0.2644367
1703261.MN.VLC..HH,1,0.98024666,0.9712641,0.9727945,0.9708261,0.95608765,0.9684401,0.96134233,0.9596611
1703831.IV.PLMA..HH,1,0.99277776,0.9926547,0.9907114,0.9938573,0.9933095,0.99136555,0.99150896,0.9933878
1703831.MN.VLC..HH,0,0.021594811,0.019843902,0.020108802,0.03830891,0.03308928,0.015571267,0.019205144,0.01949496
1703901.GU.EQUI..HH,0,0.004815279,0.0031898483,0.00577335,0.005887135,0.0051429425,0.0034874226,0.0047695288,0.0057652653
1703901.GU.GRAM..HH,0,0.0008574018,0.0017224426,0.001020063,0.0035064947,0.002938906,0.0012101124,0.0021085527,0.0023216433
1703901.GU.MAIM..HH,1,0.9985056,0.99775356,0.99818426,0.99817955,0.996434,0.99846447,0.99768984,0.9977477
1703901.GU.POPM..HH,0,0.022894356,0.014817443,0.014441675,0.017173223,0.014044183,0.020019058,0.016112503,0.012218407
1703901.MN.VLC..HH,0,0.0048452737,0.005227951,0.0032266853,0.0036975772,0.00549612,0.0033858018,0.0056653023,0.003632216
1703901.IV.ZCCA..HH,1,0.9987534,0.99711215,0.9972537,0.99803025,0.9955363,0.99740124,0.9985312,0.99707544
1704441.IV.BDI..HH,1,0.99738055,0.99455667,0.99670863,0.9968066,0.9941269,0.99584156,0.99605787,0.99598557
1704441.GU.MAIM..HH,1,0.9915222,0.9898319,0.9918269,0.99143445,0.98742664,0.9905268,0.9906777,0.9928523
1704441.GU.POPM..HH,1,0.99376583,0.99326044,0.9932335,0.9934127,0.9869228,0.99333185,0.99081224,0.9936056
1704441.MN.VLC..HH,0,0.015195385,0.013060953,0.013257273,0.016016472,0.027529996,0.012586567,0.01753221,0.017011078
1704581.IV.BDI..HH,0,0.35175487,0.1489746,0.15408,0.123487726,0.12811933,0.17919894,0.1233659,0.10306028
1704581.GU.POPM..HH,1,0.6509704,0.624517,0.47064015,0.5947479,0.5120969,0.44608548,0.45809355,0.503774
1704761.IV.RAVA..EH,1,0.98403555,0.9825035,0.9835607,0.99142176,0.97766143,0.98217463,0.9800918,0.9870149
1705581.IV.BDI..HH,1,0.98363566,0.9810574,0.98197156,0.982941,0.9816304,0.9816822,0.9814542,0.98311114
1705581.MN.VLC..HH,0,0.03556422,0.027684662,0.06978678,0.031043746,0.015435071,0.03983106,0.030580651,0.023877101
1705621.IV.BDI..HH,1,0.9877122,0.98492986,0.98776346,0.98599446,0.9747192,0.98329425,0.9833466,0.97800773
1705621.GU.GRAM..HH,0,0.0025142066,0.0024013456,0.0031766242,0.0031088341,0.0039532287,0.0023290596,0.003968972,0.0027510265
1705621.IV.MTCR..EH,0,0.108931534,0.08421752,0.078547105,0.13870533,0.11041294,0.10509913,0.06004176,0.11338617
1705621.MN.VLC..HH,1,0.9772725,0.9682681,0.9535375,0.9704466,0.9516212,0.96474785,0.95353687,0.9565062
1706121.GU.EQUI..HH,1,0.98243815,0.96637964,0.96828,0.9713684,0.9624906,0.9704404,0.9644833,0.96567154
1706121.GU.GRAM..HH,1,0.9899172,0.99070436,0.98940104,0.9933211,0.9873696,0.9868155,0.9890237,0.9898868
1706121.GU.POPM..HH,1,0.7534739,0.7393638,0.5909407,0.77312654,0.5550874,0.5544642,0.62278837,0.6749847
1706121.MN.VLC..HH,1,0.965776,0.97315437,0.9515063,0.9802862,0.9763698,0.951058,0.9721192,0.97174263
1706321.MN.VLC..HH,0,0.045659054,0.031462602,0.03161831,0.05969916,0.02760025,0.031314187,0.031227706,0.029409258
1706601.MN.VLC..HH,1,0.90715146,0.880518,0.8380169,0.887738,0.90806264,0.73546135,0.8594974,0.8990729
1707711.IV.MTCR..EH,0,0.09399658,0.053682726,0.09208471,0.12617096,0.07938636,0.052255616,0.061368123,0.05289541
1707711.MN.VLC..HH,0,0.32265672,0.21883899,0.33567354,0.3756839,0.22506016,0.27784324,0.2861826,0.15743689
1708451.IV.BDI..HH,0,0.03430907,0.036738977,0.04094705,0.037382428,0.019083982,0.030773653,0.03441127,0.027343102
1708451.MN.VLC..HH,1,0.9647493,0.9665268,0.95091426,0.9763288,0.96237355,0.9620324,0.963777,0.9719268
1708481.MN.VLC..HH,1,0.9190711,0.9248521,0.8997145,0.92987514,0.9490941,0.86620456,0.9274638,0.90041953
1708581.IV.BDI..HH,1,0.9831502,0.97656554,0.9755117,0.9788002,0.96700114,0.9797258,0.97273445,0.9711058
1708581.GU.GRAM..HH,1,0.6722094,0.71112704,0.556713,0.48573807,0.30241352,0.55805683,0.6337382,0.5536006
1708581.GU.MAIM..HH,1,0.99787915,0.9962327,0.99737334,0.9971228,0.9945281,0.9969021,0.9964349,0.996476
1708581.GU.POPM..HH,1,0.99734867,0.9943117,0.9961457,0.9961475,0.9917361,0.9959715,0.9950552,0.99472564
1708581.MN.VLC..HH,0,0.10433919,0.056297254,0.059330076,0.10334799,0.060377054,0.060608577,0.051784944,0.039863773
1709041.IV.MSSA..HH,0,0.030111998,0.034613032,0.023959871,0.024758557,0.01477611,0.022450507,0.016662937,0.02996196
17093001.GU.SARM..EH,1,0.9936799,0.992285,0.9904779,0.99352807,0.99008906,0.99108475,0.9918359,0.9902001
1710131.IV.BDI..HH,1,0.9849871,0.98145837,0.97285664,0.9848312,0.98631895,0.9820112,0.97936934,0.98123735
1710131.GU.POPM..HH,0,0.13676403,0.093089536,0.1572391,0.07544692,0.04368517,0.12965198,0.04764494,0.07296191
1710211.IV.BDI..HH,1,0.96042794,0.95425016,0.9273196,0.9579056,0.9470782,0.90672696,0.9375996,0.95218134
1710211.GU.POPM..HH,1,0.82434684,0.8774918,0.80998313,0.863239,0.9005994,0.7726394,0.8156984,0.92149866
1710211.MN.VLC..HH,1,0.56076586,0.5517391,0.57377833,0.48158517,0.5181812,0.33041114,0.5395301,0.36646655
1710269.IV.BOB..HH,0,0.033098962,0.030169705,0.032360923,0.035612658,0.06255659,0.01975588,0.030898785,0.027996922
1710291.IV.BDI..HH,1,0.9839533,0.9824362,0.9789969,0.9799192,0.9660524,0.97938424,0.96852183,0.9797865
1710291.GU.POPM..HH,1,0.9630493,0.9559879,0.9416927,0.96961135,0.95472836,0.9410202,0.9433462,0.95944697
1710291.MN.VLC..HH,0,0.055642813,0.040412813,0.052430183,0.04778882,0.067937315,0.035027057,0.040967215,0.032541722
1710839.IV.ERBM..EH,1,0.98987234,0.98810494,0.98816353,0.9907718,0.9873739,0.9862937,0.98765266,0.9887999
1710839.MN.VLC..HH,1,0.9943749,0.9919138,0.9904142,0.9921611,0.9892336,0.9902957,0.99210453,0.99227214
1711819.IV.NOVE..EH,1,0.9871242,0.9846607,0.9829806,0.9848015,0.9837018,0.9819012,0.98503625,0.9863236
1712639.IV.BDI..HH,1,0.99707484,0.9956626,0.9960984,0.9964132,0.99590504,0.99664474,0.99681515,0.9972234
17128811.IV.BRIS..HH,1,0.9780362,0.9704992,0.94906723,0.97217304,0.9333508,0.9708712,0.9420495,0.94687074
17128811.IV.CAFI..HH,0,0.017549748,0.008677331,0.013715216,0.01659752,0.019385984,0.010324922,0.017581256,0.040590957
17128811.IV.IMOL..EH,0,0.03249685,0.027132757,0.03721194,0.07308919,0.05460149,0.022226691,0.025931096,0.03357496
17128811.IV.LMD..HH,1,0.98049337,0.9727437,0.9662311,0.9689813,0.9620379,0.96548647,0.9566154,0.9527333
17128811.GU.POPM..HH,0,0.46762913,0.32809302,0.54345053,0.45123953,0.3958606,0.46032393,0.5889075,0.45659068
17128811.IV.SEI..HH,1,0.9704019,0.9697817,0.94900304,0.97189385,0.9455946,0.9597768,0.965757,0.96252185
1712991.IV.BDI..HH,1,0.9850162,0.97880095,0.97983176,0.9820295,0.9545467,0.97609156,0.97379917,0.97907704
1712991.GU.POPM..HH,0,0.40724608,0.19611652,0.33890146,0.32729733,0.12890561,0.30325693,0.2295599,0.26618338
1712991.MN.VLC..HH,0,0.024224073,0.023248876,0.020131009,0.027332712,0.021765327,0.020535422,0.016832953,0.01690299
1713569.IV.BDI..HH,1,0.9927805,0.99206114,0.99228233,0.99073607,0.9866803,0.99400616,0.99399924,0.99267006
1713569.IV.SFI..EH,1,0.98384327,0.9857431,0.97021323,0.9895292,0.99166685,0.971091,0.9858882,0.986917
1713579.IV.BDI..HH,1,0.9973406,0.99631566,0.9968971,0.9975224,0.9965797,0.99585044,0.99708885,0.99719644
1713821.IV.FIU..EH,0,0.086070165,0.108074725,0.11106569,0.13492465,0.107955866,0.054904286,0.047836255,0.0747368
1714491.IV.RAVA..EH,0,0.01914399,0.015501624,0.014746713,0.024137165,0.011706026,0.02060093,0.012378846,0.012413709
1714491.IV.SERM..EH,0,0.81805474,0.72608954,0.7794852,0.8184203,0.72289574,0.79163086,0.75991905,0.7310757
1714601.IV.BDI..HH,1,0.99500126,0.99534756,0.9971529,0.99687093,0.99472976,0.9956351,0.9949846,0.9965455
1714601.GU.MAIM..HH,1,0.99871445,0.99770015,0.9979572,0.99803084,0.99737096,0.9986527,0.99762875,0.99843687
1714601.IV.MTCR..EH,1,0.99847907,0.99746895,0.9974717,0.9979011,0.99727565,0.99875677,0.99836534,0.9962022
1714601.GU.POPM..HH,1,0.99671835,0.9932921,0.9956512,0.9949667,0.9943507,0.9945762,0.9938545,0.99538827
1714601.MN.VLC..HH,0,0.009758191,0.006894138,0.00680254,0.01251172,0.009709041,0.006485553,0.007129235,0.004621119
1714801.GU.POPM..HH,1,0.9961714,0.9933295,0.99450254,0.9922501,0.99291646,0.9924892,0.9932494,0.99377596
1714801.MN.VLC..HH,0,0.03863875,0.026531415,0.028266137,0.028606476,0.03236043,0.03532169,0.022048328,0.022907551
1714871.GU.POPM..HH,1,0.9787587,0.970832,0.9616362,0.9655626,0.9483228,0.96209395,0.9551572,0.9527375
1714871.MN.VLC..HH,0,0.3099126,0.21392109,0.23522772,0.2188076,0.1767882,0.2660225,0.16295618,0.209618
1716141.GU.POPM..HH,1,0.8919585,0.8709187,0.8267611,0.8744833,0.8775102,0.805083,0.8687885,0.8824969
17166551.IV.BDI..HH,1,0.996856,0.99645704,0.99616635,0.9974849,0.99529135,0.99346584,0.9949968,0.9967528
17166551.GU.CARD..HH,1,0.99818414,0.99692196,0.9972113,0.99760556,0.9972071,0.998009,0.99799734,0.99611264
17166551.IV.CRMI..HH,1,0.9981633,0.99695385,0.9978802,0.9981688,0.9966523,0.9970522,0.99757653,0.99764085
17166551.IV.FNVD..HH,1,0.9809744,0.9774674,0.96203494,0.97716695,0.9543925,0.9707818,0.9590729,0.9576136
17166551.GU.GSCL..HH,1,0.997285,0.9968483,0.99611557,0.99782515,0.99677247,0.9973133,0.99643314,0.99808985
17166551.GU.MAIM..HH,1,0.99808156,0.99617434,0.99798006,0.997834,0.99579406,0.9976628,0.9965442,0.9969137
17166551.IV.MOCL..EH,0,0.008963431,0.008605506,0.008383572,0.011098098,0.010221006,0.007918513,0.008097474,0.009937131
17166551.IV.MTCR..EH,1,0.99163204,0.9910484,0.99385,0.9926899,0.9899441,0.99002624,0.98960507,0.99270236
17166551.IV.PII..HH,1,0.9968231,0.9964929,0.99605066,0.9964966,0.9950222,0.9962698,0.9961202,0.99652135
17166551.GU.POPM..HH,1,0.98049957,0.9823632,0.97238064,0.9836954,0.97700363,0.9734798,0.9763265,0.98275673
17166551.GU.SARM..EH,1,0.99690884,0.9950177,0.9976675,0.9968972,0.9954999,0.9969528,0.99786144,0.99702805
17166551.MN.VLC..HH,1,0.99806875,0.99582255,0.997419,0.9952088,0.99509627,0.99736744,0.9970145,0.99613464
1717721.IV.BDI..HH,1,0.98961735,0.9869458,0.98756635,0.98845136,0.98082,0.9877493,0.9859402,0.9898192
1717721.GU.POPM..HH,1,0.9805377,0.9774006,0.97480994,0.9817377,0.9655929,0.96557194,0.97484684,0.9827944
1717721.MN.VLC..HH,0,0.0150550045,0.011011416,0.009417987,0.011289611,0.011545502,0.012389835,0.009764691,0.008982941
1719821.IV.BDI..HH,1,0.98005086,0.97263116,0.9724001,0.9729013,0.96053374,0.9704762,0.96718216,0.95625705
1719931.MN.VLC..HH,0,0.13256404,0.075608425,0.0912968,0.08413347,0.050987743,0.07465996,0.09495664,0.06540238
17221881.IV.FROS..HH,0,0.2930024,0.16558471,0.14926404,0.1106278,0.088446125,0.14876805,0.14706829,0.17746848
1722199.IV.ERBM..EH,1,0.9968141,0.99666744,0.99673504,0.99730694,0.9967501,0.9967776,0.9964181,0.99625325
1722199.IV.FNVD..HH,0,0.0038177024,0.0031010055,0.0031269826,0.0042234277,0.006779431,0.0025213258,0.0030848356,0.0039522583
1722199.IV.PZZT..HH,0,0.0073703206,0.0055243582,0.0055717956,0.006886506,0.008781084,0.0045353565,0.0043722866,0.0056384904
1722199.MN.VLC..HH,1,0.9952838,0.99343395,0.9939877,0.99511945,0.99389863,0.99181646,0.99238163,0.99151176
1722351.IV.ARCI..HH,1,0.9786823,0.9803674,0.978584,0.9854989,0.9767975,0.97235334,0.9786188,0.9846452
