traccia,y_Mano,y_predict5,y_predict6,y_predict1,y_predict7,y_predict0,y_predict2,y_predict3,y_predict4
14059881.IV.CSNT..HH,0,0.0025206017,0.0032012933,0.0018594259,0.0058548185,0.00206576,0.0023746386,0.0042563993,0.0024424177
14059881.GU.EQUI..HH,0,0.13037343,0.12539819,0.1370631,0.09303951,0.094523,0.08102254,0.20008753,0.16925177
14059881.IV.FROS..HH,0,0.0029375763,0.0028531582,0.0021348046,0.0058902814,0.0039098174,0.0035577186,0.0033430639,0.0038221448
14059881.IV.LMD..HH,0,0.7163591,0.8570771,0.73089606,0.91160387,0.87291116,0.7004302,0.76590216,0.76762456
14059881.GU.MAIM..HH,0,0.00091815775,0.0010933204,0.000799579,0.0012693548,0.0006631157,0.0008981686,0.0012719145,0.0008309021
14059881.IV.MCIV..HH,1,0.9974968,0.99706787,0.996582,0.995749,0.9962185,0.996089,0.99711704,0.9971777
14059881.IV.MOCL..EH,0,0.0040689725,0.0036413425,0.0022787384,0.0034075915,0.0014793624,0.0037383297,0.0037788474,0.0020623626
14059881.IV.MPPT..EH,1,0.99749714,0.9979545,0.9982755,0.9975126,0.9982545,0.9969981,0.997021,0.99710995
14059881.IV.MTCR..EH,0,0.0566109,0.20816277,0.06320349,0.16469908,0.093080506,0.087138675,0.13899048,0.15435843
14059881.IV.OSSC..HH,0,0.0025181582,0.0019438438,0.0022118369,0.003484537,0.0017093411,0.0024515619,0.002154123,0.0024413979
14059881.IV.PARC..HH,0,0.038127493,0.025618223,0.0344859,0.04582907,0.013936634,0.046176765,0.038642522,0.023997799
14059881.IV.PIEI..HH,1,0.25179303,0.35087082,0.37617335,0.35993892,0.50938034,0.33848092,0.27467597,0.20443617
14059881.IV.PII..HH,0,0.016082844,0.013358416,0.018692445,0.036104936,0.01323296,0.0160465,0.016434899,0.010760223
14059881.IV.RUFI..EH,1,0.9995436,0.99948907,0.99936,0.9987625,0.9988103,0.9990723,0.99891233,0.9993901
14059881.IV.SACS..HH,1,0.17523402,0.17385203,0.18618311,0.19715498,0.37424248,0.1528121,0.17171146,0.101304896
14059881.IV.SEI..HH,1,0.99560505,0.9964309,0.9943112,0.9966023,0.9964812,0.9927608,0.9956542,0.9947247
14059881.IV.SSP9..EH,1,0.97842366,0.9784541,0.9782154,0.978299,0.97823995,0.97859573,0.9753836,0.986782
14059881.IV.TRIF..HH,0,0.9818393,0.9798365,0.97792345,0.97261006,0.9114745,0.97557145,0.95850974,0.94435304
14059881.MN.VLC..HH,0,0.0015093553,0.0012190604,0.0014731811,0.0014982048,0.0009928216,0.0011571649,0.0016233155,0.0007959044
1405991.IV.T0819..EH,1,0.9895196,0.9927128,0.98925763,0.9962894,0.993042,0.98708016,0.98960847,0.98549104
1406381.IV.ATVA..EH,1,0.6087245,0.5786165,0.5986274,0.5636312,0.5984802,0.6662481,0.5995493,0.67069113
1406381.IV.ATVO..HH,1,0.71125907,0.6134541,0.6601648,0.6160692,0.61973745,0.6635529,0.6666213,0.50899005
1406381.IV.BRIS..HH,1,0.9960632,0.9956327,0.9958709,0.9960763,0.9935714,0.9942486,0.9938652,0.99369794
1406381.IV.CRE..HH,1,0.9829999,0.9657416,0.96254647,0.96897954,0.9533737,0.97546875,0.9109992,0.9717029
1406381.IV.CSNT..HH,1,0.9960316,0.99606735,0.9956424,0.9973718,0.998075,0.99573946,0.9959473,0.99603134
1406381.IV.IMOL..EH,1,0.9731407,0.9781109,0.9428554,0.97691774,0.9789371,0.96106017,0.965702,0.9571836
1406381.GU.MAIM..HH,1,0.9973537,0.997209,0.9958782,0.9958016,0.997271,0.9970732,0.9978635,0.99742824
1406381.IV.MPAG..EH,1,0.7846681,0.83587724,0.84333706,0.8780991,0.9102153,0.7174938,0.7714513,0.78679925
1406381.IV.SFI..EH,0,0.0011191245,0.0018248188,0.0012276891,0.002214193,0.0012485221,0.0008548696,0.0017397774,0.0014077117
1408591.IV.BRIS..HH,0,0.36908305,0.28404626,0.30903244,0.3352798,0.25104997,0.28395918,0.29394904,0.22008291
1408591.IV.SFI..EH,1,0.99609286,0.99363613,0.9944642,0.9914718,0.99682695,0.99478614,0.99275607,0.9906426
14170161.IV.ARCI..HH,0,0.032632053,0.043812286,0.030965265,0.03497585,0.026387088,0.021322135,0.052600868,0.042629234
14170161.IV.ATPI..EH,0,0.051117487,0.023100173,0.05214032,0.021025183,0.0224821,0.068561025,0.0294184,0.014383506
14170161.IV.BDI..HH,0,0.061679963,0.060723707,0.033279285,0.038736735,0.039088715,0.02340457,0.08815748,0.040414006
14170161.IV.CAFI..HH,0,0.24067235,0.15105705,0.22119191,0.15615007,0.26332068,0.09015333,0.21395467,0.15831442
14170161.GU.CARD..HH,0,0.002933915,0.010777849,0.0055875774,0.013641609,0.004194507,0.0029365863,0.007004893,0.0042931153
14170161.IV.CRMI..HH,1,0.9918869,0.989342,0.9913368,0.98618406,0.9901039,0.9912771,0.99103713,0.9849444
14170161.IV.CSNT..HH,0,0.0032469293,0.00960698,0.0038404,0.008656154,0.0063401354,0.0029349893,0.015518278,0.005683201
14170161.IV.FROS..HH,0,0.003275502,0.0029540353,0.0018176239,0.005009863,0.0024455984,0.0019192806,0.002887297,0.0042630495
14170161.IV.MAGO..HH,1,0.9976025,0.99647117,0.99745816,0.99737704,0.99861395,0.99500954,0.99532276,0.99751943
14170161.GU.MAIM..HH,0,0.013559426,0.017976925,0.008386233,0.025405794,0.011960817,0.0076942965,0.02250394,0.016012257
14170161.IV.MCIV..HH,0,0.02028876,0.014473118,0.016408965,0.03990228,0.051813688,0.01597418,0.019887967,0.012864293
14170161.IV.MTCR..EH,0,0.12935549,0.1624994,0.13502629,0.17326276,0.10441543,0.087433785,0.12450348,0.11315762
14170161.IV.OSSC..HH,0,0.008067362,0.017097285,0.016514588,0.03507531,0.014557036,0.010869545,0.010838618,0.008568038
14170161.IV.PIEI..HH,1,0.87682104,0.95491844,0.85587746,0.8508901,0.7104972,0.81660974,0.5838595,0.91897625
14170161.IV.PII..HH,0,0.0034988967,0.0033833988,0.0022227236,0.0061015487,0.0020474975,0.0038547227,0.0019569304,0.002432442
14170161.IV.SACS..HH,1,0.9326775,0.9382393,0.9614488,0.92955816,0.8874612,0.9094608,0.9401493,0.86736697
14170161.GU.SARM..EH,0,0.56041455,0.7144411,0.5824454,0.7149211,0.66686976,0.3471511,0.540568,0.5317536
14170161.IV.SEI..HH,1,0.99675107,0.99624926,0.996757,0.99715614,0.99610054,0.9953335,0.9951067,0.99407625
14170161.IV.TRIF..HH,1,0.9965359,0.99727565,0.9967277,0.9967248,0.9974401,0.99593866,0.99651235,0.9954201
14170161.MN.VLC..HH,0,0.052507687,0.0469897,0.032985013,0.029672151,0.031134568,0.034799047,0.054877385,0.037930124
14185231.GU.GRAM..HH,1,0.99588424,0.99708754,0.9965738,0.99781334,0.9984268,0.9950421,0.99203366,0.9959596
14193311.GU.CARD..HH,0,0.027764766,0.03784598,0.056671146,0.078661986,0.035934452,0.028395262,0.03089382,0.014673987
14193311.GU.EQUI..HH,1,0.99606246,0.9935095,0.99367553,0.99445456,0.994365,0.99351305,0.9909719,0.9902548
14193311.MN.VLC..HH,0,0.0017659863,0.0045892103,0.0035754798,0.0071956236,0.00369488,0.0014763443,0.0024702484,0.0021369562
14309891.GU.EQUI..HH,0,0.0029377872,0.007449455,0.0037036845,0.006729832,0.004112028,0.002686752,0.006762797,0.004714208
14309891.GU.GRAM..HH,0,0.028723668,0.04523475,0.019459646,0.0743714,0.026047418,0.018755523,0.06571575,0.05789148
14309891.GU.MAIM..HH,0,0.0330171,0.026854124,0.031909194,0.0621108,0.059962288,0.03437554,0.03867582,0.028256655
14309891.IV.PII..HH,0,0.0046006762,0.0034764048,0.00451512,0.004103059,0.0053036627,0.003617814,0.0044732103,0.0023999321
14309891.GU.SARM..EH,0,0.0019049648,0.001910336,0.0015661237,0.0024124344,0.0028879067,0.0014205722,0.0030284757,0.0012578645
1433261.IV.RAVA..EH,0,0.053131986,0.090764955,0.08099429,0.11868499,0.024860391,0.058013543,0.083879136,0.029923588
14395441.IV.BDI..HH,1,0.8563846,0.8860678,0.87222797,0.89126194,0.9155663,0.8228882,0.90244895,0.9188343
14395441.IV.BRIS..HH,1,0.84214485,0.9195883,0.8971501,0.9022591,0.92575353,0.9043657,0.9334989,0.902224
14395441.IV.CRMI..HH,1,0.9954396,0.9962555,0.99560994,0.99524045,0.99574727,0.99305785,0.99624205,0.99660516
14395441.IV.FNVD..HH,0,0.08730224,0.10410798,0.14045371,0.13894619,0.30600005,0.0601316,0.06666798,0.13317579
14395441.IV.MOCL..EH,0,0.081439525,0.08446956,0.07333524,0.0785091,0.063108645,0.058472447,0.0969827,0.075416826
14395441.IV.MTRZ..HH,1,0.9491581,0.9599082,0.9489921,0.9559825,0.95252436,0.9167277,0.9281597,0.9642454
14395441.GU.POPM..HH,1,0.99640876,0.99725026,0.99624133,0.9972089,0.9974112,0.9963953,0.9950458,0.9974661
14395581.IV.CRMI..HH,1,0.8702013,0.8898832,0.8445735,0.9028275,0.8048904,0.8967494,0.8575767,0.80769163
14395581.IV.FNVD..HH,0,0.014941155,0.02322463,0.014944559,0.029368158,0.1043837,0.018183056,0.016404865,0.012465481
14395581.IV.MOCL..EH,0,0.050939508,0.047689095,0.058197446,0.093966715,0.02710169,0.053525977,0.07226456,0.018453605
14395581.IV.MPPT..EH,1,0.984969,0.9230813,0.97254926,0.968101,0.9708232,0.97708684,0.94478405,0.9488182
14395581.IV.MTRZ..HH,1,0.9176866,0.9512925,0.90524083,0.95969474,0.9663322,0.8492195,0.91374373,0.9470673
14395581.GU.POPM..HH,1,0.9797672,0.99346656,0.98639166,0.98304176,0.9880712,0.9814307,0.98216486,0.98540235
14395581.GU.SARM..EH,1,0.15361512,0.066170454,0.10854536,0.13268341,0.18364637,0.111471966,0.105242185,0.19053641
14395581.MN.VLC..HH,0,0.1221345,0.16952062,0.21723257,0.14570129,0.16913772,0.16944502,0.09536793,0.13222998
14395981.IV.ASQU..HH,0,0.23397681,0.19917166,0.26426134,0.24433179,0.27731362,0.19497229,0.13799463,0.2663746
14395981.IV.BDI..HH,0,0.8623612,0.8045321,0.83279437,0.547545,0.55490357,0.8418199,0.8026909,0.68990993
14395981.IV.CRMI..HH,1,0.97568935,0.9762349,0.9734962,0.97934055,0.9680558,0.9479833,0.95196974,0.96559507
14395981.IV.FNVD..HH,0,0.020710407,0.03232502,0.028959692,0.068812355,0.024773398,0.01666558,0.022564888,0.014939244
14395981.IV.MOCL..EH,0,0.028883629,0.039814934,0.019299537,0.04286484,0.014269976,0.01593896,0.045931593,0.016456371
14395981.IV.MPPT..EH,1,0.9958138,0.9957766,0.99448663,0.9963722,0.99816906,0.99474585,0.9948488,0.9944518
14395981.IV.MTRZ..HH,1,0.9978631,0.9985239,0.9972784,0.9964611,0.9970878,0.99583745,0.9972567,0.99819934
14395981.GU.POPM..HH,1,0.9909313,0.993256,0.9868435,0.9829658,0.9898623,0.9871889,0.97656906,0.9840605
14395981.IV.RUFI..EH,1,0.8095914,0.79211545,0.7991709,0.881559,0.86201894,0.79843646,0.7738812,0.8205967
14395981.GU.SARM..EH,0,0.01099241,0.0040125167,0.0146319615,0.0079739615,0.009383668,0.013809852,0.009824478,0.0061267894
14395981.IV.SEI..HH,0,0.02262803,0.031602528,0.014821695,0.024646165,0.01227172,0.010898699,0.0431733,0.027388891
14395981.IV.ZCCA..HH,1,0.9969501,0.9962655,0.9961747,0.996971,0.9971872,0.99558157,0.9966377,0.99650395
14397941.IV.MOCL..EH,0,0.14905348,0.08298228,0.076706864,0.095409885,0.043335762,0.1141484,0.05113042,0.04468084
14397941.IV.MPPT..EH,1,0.8907939,0.91934544,0.87678695,0.8755471,0.9549057,0.89894736,0.9431538,0.9262131
14409311.IV.ASQU..HH,1,0.81871223,0.82850605,0.83152795,0.7432231,0.7968055,0.8325911,0.7868228,0.81504416
14409311.IV.ATMC..EH,0,0.10756709,0.08614654,0.06876023,0.06976925,0.045941222,0.058435097,0.065075204,0.08107813
14409311.IV.BADI..EH,0,0.078345545,0.07753304,0.0964721,0.082880445,0.076264456,0.06752953,0.10966934,0.049712718
14409311.IV.BDI..HH,1,0.5490039,0.42127118,0.56923735,0.5208916,0.56989205,0.5201665,0.60616946,0.49889868
14409311.IV.CAFI..HH,0,0.004103737,0.004396751,0.0043200213,0.0042356523,0.0056283567,0.0033165703,0.004542298,0.0030106697
14409311.GU.CARD..HH,0,0.01048975,0.016289499,0.015766356,0.019139932,0.011197665,0.007879252,0.0074926596,0.0056624743
14409311.IV.CRMI..HH,1,0.99670476,0.9972307,0.995845,0.99766064,0.99767035,0.9964759,0.9971468,0.993838
14409311.IV.CSNT..HH,0,0.0027073529,0.00611171,0.0032508501,0.0151351215,0.0045176023,0.0031648776,0.0061560455,0.005191397
14409311.GU.EQUI..HH,0,0.033484094,0.019436076,0.039334044,0.02558539,0.0244852,0.02777755,0.024992337,0.036476515
14409311.IV.FROS..HH,0,0.007979391,0.007842046,0.0032671948,0.005690125,0.0068949773,0.0030728064,0.00805054,0.0065887887
14409311.IV.LMD..HH,0,0.23471576,0.21257064,0.22598153,0.2199319,0.22728632,0.2973696,0.22291157,0.15723182
14409311.IV.MAGO..HH,1,0.7306229,0.74602723,0.70794094,0.7199466,0.81160116,0.7216438,0.7877901,0.80393326
14409311.GU.MAIM..HH,0,0.0024773343,0.0039855037,0.001439167,0.003789891,0.0018837606,0.0018202281,0.0034049936,0.0022061341
14409311.IV.MCIV..HH,1,0.9942965,0.9947119,0.99237776,0.99208754,0.9902018,0.9936877,0.9949168,0.9928243
14409311.IV.MOCL..EH,0,0.3069985,0.31328806,0.33109713,0.2910013,0.2118387,0.36878592,0.36882317,0.26179263
14409311.IV.MTCR..EH,1,0.31973317,0.21893609,0.26294535,0.35046288,0.3374932,0.33829004,0.26554856,0.24097684
14409311.IV.OSSC..HH,0,0.0064781983,0.010885208,0.007006273,0.023423376,0.005188366,0.0068672895,0.00874333,0.0054865805
14409311.IV.PARC..HH,0,0.2072843,0.3057868,0.22961915,0.34937665,0.2182447,0.18975626,0.28154796,0.3446727
14409311.IV.PIEI..HH,1,0.93267864,0.9674192,0.9589065,0.9618765,0.9291624,0.9089772,0.9192691,0.9236401
14409311.IV.PII..HH,0,0.009989812,0.019893741,0.013997885,0.02837035,0.025808202,0.014629899,0.011590056,0.007969656
14409311.GU.POPM..HH,0,0.3991102,0.49039865,0.41572905,0.5811157,0.4414316,0.43699506,0.40485793,0.4442201
14409311.IV.RUFI..EH,1,0.99815375,0.9976162,0.99786574,0.9965833,0.99712473,0.99835974,0.99678874,0.99733174
14409311.GU.SARM..EH,1,0.292284,0.2987924,0.3870843,0.31894004,0.3490176,0.31485388,0.27940124,0.283265
14409311.IV.SEI..HH,1,0.9802049,0.98509544,0.9880998,0.9828745,0.9794723,0.9695272,0.97332823,0.9734542
14409311.IV.SSP9..EH,1,0.9422156,0.951031,0.946644,0.9612188,0.9739743,0.9371735,0.9664001,0.9692657
14409311.MN.VLC..HH,0,0.015576056,0.008662426,0.01171102,0.014415047,0.012081721,0.010629464,0.015100162,0.011503274
14486011.IV.BDI..HH,1,0.9974201,0.996986,0.99867094,0.99710816,0.99802893,0.9965275,0.9930924,0.9967458
14486011.GU.CARD..HH,1,0.9988815,0.9983084,0.9980896,0.9982718,0.9991823,0.99759513,0.9985153,0.9979127
14486011.IV.CRMI..HH,1,0.99570364,0.9967542,0.9969909,0.99625045,0.9957681,0.99346197,0.99647385,0.99711835
14486011.GU.EQUI..HH,1,0.9928582,0.9956037,0.99349326,0.99439514,0.99523264,0.9901079,0.9931837,0.9929402
14486011.IV.FNVD..HH,0,0.004114802,0.0064204633,0.0027511322,0.009475334,0.0016813027,0.0032213114,0.005124249,0.0047495663
14486011.GU.GSCL..HH,1,0.9948695,0.99629694,0.9911907,0.9974171,0.99830616,0.9928853,0.99284357,0.9952093
14486011.GU.MAIM..HH,1,0.99492997,0.99516463,0.99471855,0.99452555,0.995419,0.9901355,0.9930902,0.99605966
14486011.IV.MOCL..EH,1,0.99258584,0.9957617,0.98895067,0.9921193,0.9967981,0.9904467,0.9917824,0.994753
14486011.IV.MPPT..EH,0,0.007026272,0.014678598,0.008093374,0.012304373,0.01217864,0.006528571,0.010386521,0.008544075
14486011.IV.PII..HH,1,0.9946936,0.99501884,0.996416,0.99673283,0.99601907,0.9909651,0.9940502,0.99203
14486011.GU.POPM..HH,1,0.9906867,0.99291915,0.99185383,0.99462354,0.9918305,0.9892707,0.97198176,0.9917739
14486011.GU.SARM..EH,0,0.0067439354,0.014652628,0.0065356754,0.02315855,0.009183552,0.0039836206,0.013791408,0.012898695
14486011.IV.SEI..HH,0,0.0022044573,0.0020093608,0.0020750477,0.0019545876,0.0017030265,0.0025715285,0.00180806,0.0013560014
14486011.MN.VLC..HH,0,0.010397073,0.01528862,0.007748143,0.005942094,0.010104738,0.0067254542,0.014896551,0.008372943
14486011.IV.ZCCA..HH,1,0.9955954,0.99495894,0.99666095,0.9957209,0.99681914,0.9943328,0.994478,0.9946719
14510281.IV.BOB..HH,1,0.99901867,0.99927014,0.99914455,0.9987552,0.9989247,0.99910456,0.9990941,0.9992035
14510281.GU.CANO..HH,1,0.99586934,0.99679416,0.9964611,0.99478513,0.9971744,0.9944647,0.9964109,0.9959223
14510281.GU.EQUI..HH,1,0.9958269,0.9948073,0.9963946,0.9948037,0.9968209,0.9962979,0.9917812,0.99414295
14510281.GU.GORR..HH,1,0.9976077,0.996899,0.99767965,0.9980488,0.99895144,0.9970209,0.995754,0.9959138
14510281.IV.QLNO..HH,1,0.98300165,0.97229517,0.9844231,0.94387215,0.95198053,0.9750269,0.97259575,0.96221447
14510281.GU.RNCA..HH,1,0.98055893,0.986112,0.98802674,0.9832277,0.99014145,0.9698046,0.98401296,0.9801232
14566501.IV.BDI..HH,0,0.0033636508,0.005338516,0.0036203058,0.0049711787,0.001404603,0.0046794387,0.00461001,0.0023969372
14566501.GU.CARD..HH,0,0.084619164,0.07342619,0.07768029,0.093083285,0.066293806,0.06806647,0.05277823,0.036643315
14566501.IV.CRMI..HH,0,0.029771773,0.085051276,0.053429082,0.12106813,0.22301883,0.023150096,0.036407992,0.042002954
14566501.IV.FNVD..HH,1,0.9688228,0.9654898,0.970889,0.9802131,0.97259897,0.9696219,0.92417824,0.9738549
14566501.IV.MOCL..EH,0,0.0032384638,0.0037440187,0.0030002752,0.006589528,0.003370075,0.004764416,0.0041239606,0.0026716727
14566501.IV.MPPT..EH,1,0.99870956,0.99908614,0.99839467,0.99812037,0.998481,0.9983741,0.99901175,0.99848384
14566501.IV.MTCR..EH,1,0.99546415,0.997503,0.9957991,0.9980301,0.9961338,0.9947918,0.99754804,0.99726796
14566501.IV.PII..HH,1,0.9949024,0.9949877,0.99505603,0.9962041,0.9976968,0.98989606,0.9908601,0.9946302
14566501.GU.POPM..HH,1,0.9886358,0.9873447,0.990155,0.9901758,0.9916859,0.9842523,0.9642362,0.9867878
14566501.MN.VLC..HH,0,0.11878731,0.07377207,0.09880676,0.07754456,0.050890215,0.10891568,0.108731,0.14523186
14591261.IV.CSNT..HH,1,0.9968838,0.997591,0.99454993,0.996452,0.99745053,0.9951355,0.99494296,0.9961398
14591261.IV.MAGO..HH,1,0.9948401,0.99401784,0.99339443,0.99217844,0.9962173,0.99440044,0.9918139,0.99209267
14591261.IV.OSSC..HH,1,0.99782926,0.99735343,0.9969856,0.9981772,0.9983051,0.9963482,0.99726886,0.9968811
14601011.IV.BDI..HH,1,0.9971866,0.9971636,0.9970415,0.99727565,0.9976852,0.99736756,0.9974395,0.99667513
14601011.IV.CRMI..HH,1,0.99103665,0.99303997,0.99295515,0.98999375,0.98836374,0.9880171,0.993323,0.99003696
14601011.IV.FNVD..HH,1,0.9915276,0.99139726,0.98963624,0.9863534,0.9942121,0.98550236,0.9866312,0.9872113
14601011.GU.GSCL..HH,1,0.86489284,0.8900746,0.83987606,0.9371523,0.92685485,0.8939064,0.8959916,0.8984009
14601011.IV.MOCL..EH,0,0.3233634,0.3217103,0.3322374,0.41109875,0.16801792,0.13324636,0.35285106,0.12804966
14601011.IV.MPPT..EH,1,0.9734717,0.9790163,0.9763623,0.972137,0.97705245,0.97802573,0.9593256,0.9622879
14601011.IV.MTCR..EH,1,0.99521554,0.99711823,0.9970741,0.99723047,0.99755424,0.99404883,0.9973259,0.9967661
14601011.GU.POPM..HH,1,0.9926663,0.9946827,0.99132407,0.99579865,0.9962515,0.9882569,0.9881926,0.9908799
14601011.MN.VLC..HH,1,0.9980556,0.99707127,0.9972036,0.9977647,0.9972262,0.9969093,0.9966838,0.995297
14601011.IV.ZCCA..HH,1,0.9966652,0.99665135,0.99549806,0.99651104,0.9959915,0.9930235,0.99574465,0.9963247
14613961.IV.BDI..HH,1,0.9900816,0.9879118,0.9839034,0.99137056,0.9953348,0.9867662,0.98122877,0.9814279
14613961.GU.CARD..HH,1,0.997695,0.997491,0.99522144,0.9962572,0.99562126,0.99657625,0.9977703,0.9973911
14613961.IV.FNVD..HH,1,0.9932706,0.99534756,0.99174213,0.99245656,0.9935595,0.9889981,0.98894405,0.9845291
14613961.GU.MAIM..HH,1,0.97376084,0.98299766,0.9806244,0.97719187,0.9814508,0.9828545,0.97703165,0.9701146
14613961.IV.MOCL..EH,0,0.64155555,0.5375292,0.67224026,0.5782402,0.19412225,0.30791688,0.48023063,0.35034108
14613961.IV.MPPT..EH,1,0.9924603,0.99227035,0.9898936,0.98735577,0.9946063,0.9927759,0.9881209,0.987866
14613961.IV.MTCR..EH,1,0.9921772,0.9907492,0.9952597,0.99575555,0.9939944,0.99257654,0.99033153,0.99136496
14613961.GU.POPM..HH,1,0.9944975,0.99492294,0.99228764,0.99677914,0.9969408,0.99392843,0.98984283,0.99152035
14613961.GU.SARM..EH,1,0.9938712,0.995846,0.9940368,0.9950616,0.9933143,0.992405,0.99279404,0.9911249
14613961.MN.VLC..HH,1,0.9668453,0.9084117,0.8725463,0.93073493,0.93239474,0.92602044,0.8922255,0.8524096
14613961.IV.ZCCA..HH,1,0.99771607,0.9953302,0.9978593,0.9920969,0.9944482,0.9976736,0.9957734,0.9966865
14752231.IV.CSNT..HH,1,0.9654908,0.9762848,0.9628273,0.97828,0.9855003,0.9716129,0.95752615,0.97883934
14752231.IV.FROS..HH,1,0.9972934,0.99773514,0.99713624,0.9963407,0.99666375,0.9961653,0.9951481,0.99660933
14752231.IV.SEI..HH,1,0.9887679,0.98619974,0.9906759,0.98997086,0.9890786,0.98732275,0.9790775,0.9781636
14754101.IV.FIU..EH,0,0.16787747,0.20917432,0.17346418,0.24427941,0.13869247,0.18043596,0.21846266,0.10674833
14754101.IV.RAVA..EH,0,0.08940575,0.1025591,0.12975436,0.15523183,0.20321196,0.12517239,0.05959232,0.053014413
14755621.IV.OSSC..HH,0,0.05677376,0.04052881,0.042322747,0.061095048,0.060155526,0.041899502,0.060704216,0.042944606
14755621.IV.RAVA..EH,0,0.0022345856,0.0019339639,0.002402277,0.004301078,0.0019510847,0.0024921708,0.001985626,0.0016531737
1480441.IV.RAVA..EH,1,0.9971812,0.9978079,0.9959448,0.99827254,0.99911815,0.99771,0.99639916,0.9978027
1480441.IV.T0813..EH,0,0.015376202,0.014377821,0.02142928,0.02430304,0.010818484,0.0151874805,0.015129905,0.004858049
14864661.IV.FNVD..HH,0,0.7352644,0.6784688,0.75669986,0.62873715,0.73814994,0.6612339,0.7172093,0.65411144
14864661.IV.ZCCA..HH,1,0.99935645,0.9992237,0.9993568,0.99900097,0.9991623,0.9993405,0.9983309,0.99878544
14879531.IV.CAVE..HH,1,0.99206877,0.992141,0.99292374,0.9938525,0.9932221,0.9927685,0.9927845,0.9897215
14879531.IV.NDIM..HH,0,0.15422957,0.13872264,0.13639295,0.19282894,0.19288507,0.16831736,0.11506943,0.106435224
14879531.IV.ROVR..HH,0,0.0013807353,0.00093875936,0.0012781688,0.0010798769,0.0006463083,0.0011744719,0.0012099163,0.0006621182
14879531.IV.TEOL..HH,1,0.9918143,0.99324095,0.99142635,0.9933021,0.99080783,0.99088424,0.9911664,0.99078137
14992341.IV.BDI..HH,1,0.9949031,0.99417144,0.9944115,0.9957,0.9977436,0.99512887,0.9930468,0.9916157
14992341.GU.CARD..HH,1,0.9961302,0.9957366,0.99148643,0.9949928,0.9941917,0.99342793,0.9948782,0.9928108
14992341.IV.MOCL..EH,0,0.034931477,0.03457051,0.017038472,0.033523835,0.010709307,0.01901318,0.04068972,0.015062608
14992341.IV.MPPT..EH,1,0.99211204,0.99198323,0.9899761,0.99536514,0.9958503,0.9897775,0.9878967,0.98930734
14992341.IV.MTCR..EH,1,0.9964952,0.9968508,0.9967384,0.99747485,0.99706,0.99571496,0.9970591,0.99774617
14992341.GU.POPM..HH,1,0.9938334,0.9951336,0.99259233,0.9957522,0.9972168,0.9922627,0.98792297,0.98819727
14992341.GU.SARM..EH,1,0.9929436,0.9921071,0.98977697,0.9903044,0.9888459,0.992353,0.99102014,0.9891127
14992341.MN.VLC..HH,1,0.99896777,0.9986753,0.99869627,0.9985802,0.9984629,0.9979405,0.9977186,0.9985453
14992341.IV.ZCCA..HH,1,0.99741143,0.99726593,0.9974401,0.99708825,0.9976573,0.9962339,0.9960962,0.9965835
1502141.IV.SFI..EH,1,0.16723183,0.057370927,0.19935633,0.120822504,0.13259853,0.11418799,0.090612106,0.1081286
15168901.IV.RAVA..EH,0,0.003952474,0.0033094296,0.0037447105,0.0073038386,0.0040951306,0.0062746075,0.003482724,0.002356771
15181151.IV.ZCCA..HH,1,0.9948814,0.99504554,0.9947464,0.9958482,0.9974528,0.99489367,0.9914091,0.9951969
15193661.IV.FIU..EH,0,0.14494216,0.1563834,0.18203896,0.24193949,0.20393047,0.1904663,0.13471414,0.0948461
15193661.ST.GAGG..HH,0,0.11216848,0.1079023,0.12617263,0.083530486,0.11257996,0.14839058,0.08509833,0.082906425
15194371.IV.FIU..EH,0,0.3399439,0.29444435,0.3265478,0.39748976,0.3580251,0.41434234,0.41530493,0.28605404
15194371.IV.TEOL..HH,0,0.07598686,0.05192713,0.07902975,0.07867555,0.033215392,0.05357257,0.05734579,0.058626506
15199571.IV.CSNT..HH,1,0.99087954,0.99314404,0.9890515,0.99432015,0.9964412,0.98626816,0.9874751,0.99189746
15199741.IV.OSSC..HH,1,0.9968713,0.9956963,0.9941375,0.9950039,0.9947954,0.9961086,0.99724054,0.99707603
15202081.IV.ARCI..HH,0,0.65609545,0.51786,0.44005674,0.24471971,0.47030267,0.5370739,0.5399726,0.62364703
15202081.IV.ATMI..HH,0,0.032495577,0.018546477,0.038303375,0.038290065,0.064745165,0.023682099,0.034492828,0.018931478
15202081.IV.CAFI..HH,1,0.9975908,0.9965759,0.99505097,0.99754375,0.9967314,0.99562234,0.99746346,0.9966408
15202081.IV.CRE..HH,1,0.99598205,0.9955035,0.99543285,0.99489945,0.99744344,0.9909697,0.9967091,0.9957119
15202081.IV.CSNT..HH,1,0.99723685,0.9985311,0.9970983,0.99861217,0.9985153,0.9975274,0.99789894,0.9975132
15202081.IV.FROS..HH,1,0.99462354,0.99419594,0.99503726,0.9952526,0.9902623,0.99257326,0.9918092,0.99341726
15202081.IV.MCIV..HH,0,0.14711477,0.112521745,0.06442151,0.14235619,0.08751712,0.06410328,0.24135162,0.16666122
15202081.IV.OSSC..HH,1,0.99700433,0.99557304,0.9944271,0.995059,0.9969597,0.9959164,0.99595106,0.99438214
15202081.IV.PARC..HH,1,0.9959002,0.99718565,0.9945181,0.9968426,0.996467,0.9950595,0.9943541,0.9935189
15202081.IV.SSP9..EH,0,0.5050483,0.66219616,0.4744398,0.7251534,0.48253325,0.6129791,0.6218767,0.64647055
